what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227089348953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227089354125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227089355000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1227089355000
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227089356765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227089363250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227089367109
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227089368218
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.cleanAction,1227089368234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227089368546
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227089369406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227089369437
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227089372593
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1227089374968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227089376640
started,bundle,org.eclipse.jst.server.ui,1.0.303.v200805140145,org.eclipse.jst.server.ui,1227089385312
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227089389000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1227089389015
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1227089398062
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1227089398843
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1227089399031
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1227089402515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227089407765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227089409890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227089414453
