what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227121602383
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227121602789
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1227121610633
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1227121616289
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227121622648
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227121622773
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1227121626523
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227121628523
started,bundle,org.eclipse.wst.common.project.facet.ui,1.3.2.v200809022055,org.eclipse.wst.common.project.facet.ui,1227121640945
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227121644476
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1227121644508
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1227121646883
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227121647164
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227121647508
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1227121651226
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1227121656367
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227121658179
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227121682664
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1227121682695
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227121698617
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227121702726
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1227121702758
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227121705195
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227121714570
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1227121714601
